company_id,as_of_date,industry,region,revenue,ebitda,debt,cash,working_capital,compliance_incidents,default_probability,operational_incidents,risk_flag,total_assets,total_equity,current_assets,current_liabilities,interest_expense,accounts_receivable,net_income,retained_earnings,symbol,company_name,sector,market_cap,beta,pe_ratio,debt_to_equity,return_on_equity,total_debt,total_cash,current_ratio,leverage_ratio,debt_to_assets,quick_ratio,cash_ratio,liquidity_ratio,ebitda_margin,net_margin,roa,roe,interest_coverage,ebitda_coverage,dso,asset_turnover,altman_z_score,default_buffer,incident_rate,compliance_intensity,revenue_log,asset_log
AMZN_2025,2025-12-31,Internet Retail,,725896524595.2001,143887906242.56,160437993472.0,94196998144.0,103699503513.6,0,0.15,0,1,1036995035136.0,829596028108.7999,188393996288,207399007027.2,6417519738.88,103699503513.6,69133002342.40001,345665011712.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2380604112896,1.385,31.45339,0.1933929141846841,0.24327,160437993472,94196998144,0.9083649868357012,1.1150206967466785,0.1547143313477473,0.9541824934178506,0.4541824934178505,0.9083649868357012,0.1982209603810954,0.0952380952380952,0.0666666666666666,0.0833333333333333,22.421108480715265,6.406030994490076,52.14285714285711,0.7000000000000001,4.847049244849491,0.85,0.0,0.0,27.310673313508705,27.667348257447024
AMZN_2026,2026-12-31,Internet Retail,,760463025766.4,148078816133.12,160437993472.0,94196998144.0,103699503513.6,0,0.15,0,0,1036995035136.0,829596028108.7999,188393996288,207399007027.2,6417519738.88,103699503513.6,69133002342.40001,345665011712.0,AMZN,"Amazon.com, Inc.",Consumer Cyclical,2380604112896,1.385,31.45339,0.1933929141846841,0.24327,160437993472,94196998144,0.9083649868357012,1.083463507216112,0.1547143313477473,0.9541824934178506,0.4541824934178505,0.9083649868357012,0.1947219143019939,0.0909090909090909,0.0666666666666666,0.0833333333333333,23.0741504752992,6.5926144215140585,49.772727272727245,0.7333333333333334,4.893719192313319,0.85,0.0,0.0,27.35719332914353,27.667348257447024
META_2024,2024-12-31,Internet Content & Information,,200965996544.0,101891997696.0,85080997888.0,81592000512.0,30144899481.6,0,0.15,0,0,301448994816.0,241159195852.8,163184001024,60289798963.2,3403239915.52,30144899481.6,20096599654.4,100482998272.0,META,"Meta Platforms, Inc.",Communication Services,1695333482496,1.284,28.568203,0.352800139290281,0.30238,85080997888,81592000512,2.706660228268552,0.83501157904317,0.2822401114322248,1.853330114134276,1.353330114134276,2.706660228268552,0.5070111334665092,0.1,0.0666666666666666,0.0833333333333333,29.939704583075603,8.554201309450173,54.7499999999999,0.6666666666666666,4.069437427616855,0.85,0.0,0.0,26.02640155927648,26.431866667382984
META_2025,2025-12-31,Internet Content & Information,,211014296371.2,104948757626.88,85080997888.0,81592000512.0,30144899481.6,0,0.15,0,0,301448994816.0,241159195852.8,163184001024,60289798963.2,3403239915.52,30144899481.6,20096599654.4,100482998272.0,META,"Meta Platforms, Inc.",Communication Services,1695333482496,1.284,28.568203,0.352800139290281,0.30238,85080997888,81592000512,2.706660228268552,0.8106908534399708,0.2822401114322248,1.853330114134276,1.353330114134276,2.706660228268552,0.4973537785433375,0.0952380952380952,0.0666666666666666,0.0833333333333333,30.83789572056787,8.81082734873368,52.142857142857046,0.7000000000000001,4.136233495758977,0.85,0.0,0.0,26.075191723445677,26.431866667382984
META_2026,2026-12-31,Internet Content & Information,,221062596198.4,108005517557.76,85080997888.0,81592000512.0,30144899481.6,0,0.15,0,1,301448994816.0,241159195852.8,163184001024,60289798963.2,3403239915.52,30144899481.6,20096599654.4,100482998272.0,META,"Meta Platforms, Inc.",Communication Services,1695333482496,1.284,28.568203,0.352800139290281,0.30238,85080997888,81592000512,2.706660228268552,0.7877467726822358,0.2822401114322248,1.853330114134276,1.353330114134276,2.706660228268552,0.4885743649768179,0.0909090909090909,0.0666666666666666,0.0833333333333333,31.73608685806014,9.067453388017183,49.77272727272719,0.7333333333333334,4.2030295639011,0.85,0.0,0.0,26.12171173908035,26.431866667382984
NVDA_2024,2024-12-31,Semiconductors,,187141996544.0,112696000512.0,10821999616.0,60608000000.0,28071299481.6,0,0.15,0,1,280712994816.0,224570395852.8,121216000000,56142598963.2,432879984.64,28071299481.6,18714199654.4,93570998272.0,NVDA,NVIDIA Corporation,Technology,4184762744832,2.314,42.544556,0.0481897873266142,1.07359,10821999616,60608000000,2.1590735419899945,0.0960282491555471,0.0385518298612913,1.5795367709949972,1.0795367709949972,2.1590735419899945,0.602195138414607,0.1,0.0666666666666666,0.0833333333333333,260.34005847076105,74.38287384878898,54.74999999999989,0.6666666666666666,15.02893350208276,0.85,0.0,0.0,25.955133505461216,26.3605986135676
NVDA_2025,2025-12-31,Semiconductors,,196499096371.2,116076880527.36,10821999616.0,60608000000.0,28071299481.6,0,0.15,0,0,280712994816.0,224570395852.8,121216000000,56142598963.2,432879984.64,28071299481.6,18714199654.4,93570998272.0,NVDA,NVIDIA Corporation,Technology,4184762744832,2.314,42.544556,0.0481897873266142,1.07359,10821999616,60608000000,2.1590735419899945,0.0932313098597544,0.0385518298612913,1.5795367709949972,1.0795367709949972,2.1590735419899945,0.5907247548257574,0.0952380952380952,0.0666666666666666,0.0833333333333333,268.1502602248839,76.61436006425265,52.142857142857046,0.7000000000000001,15.102011714551455,0.85,0.0,0.0,26.0039236696304,26.3605986135676
NVDA_2026,2026-12-31,Semiconductors,,205856196198.4,119457760542.72,10821999616.0,60608000000.0,28071299481.6,0,0.15,0,0,280712994816.0,224570395852.8,121216000000,56142598963.2,432879984.64,28071299481.6,18714199654.4,93570998272.0,NVDA,NVIDIA Corporation,Technology,4184762744832,2.314,42.544556,0.0481897873266142,1.07359,10821999616,60608000000,2.1590735419899945,0.0905926878825916,0.0385518298612913,1.5795367709949972,1.0795367709949972,2.1590735419899945,0.5802971333813486,0.0909090909090909,0.0666666666666666,0.0833333333333333,275.9604619790067,78.84584627971633,49.77272727272717,0.7333333333333334,15.175089927020156,0.85,0.0,0.0,26.05044368526506,26.3605986135676
TSLA_2024,2024-12-31,Auto Manufacturers,,94827003904.0,10503000064.0,14718999552.0,44059000832.0,14224050585.6,0,0.15,0,0,142240505856.0,113792404684.8,88118001664,28448101171.2,588759982.08,14224050585.6,9482700390.4,47413501952.0,TSLA,"Tesla, Inc.",Consumer Cyclical,1490503467008,1.887,371.22427,0.1293495782321411,0.049250003,14718999552,44059000832,3.0975002912745544,1.4014090700095037,0.1034796625857129,2.0487501456372774,1.5487501456372772,3.0975002912745544,0.1107595899015529,0.0999999999999999,0.0666666666666666,0.0833333333333333,17.839188096470945,5.09691088470599,54.749999999999794,0.6666666666666666,6.135597058942654,0.85,0.0,0.0,25.27532005696352,25.68078516506817
TSLA_2025,2025-12-31,Auto Manufacturers,,99568354099.2,10818090065.92,14718999552.0,44059000832.0,14224050585.6,0,0.15,0,0,142240505856.0,113792404684.8,88118001664,28448101171.2,588759982.08,14224050585.6,9482700390.4,47413501952.0,TSLA,"Tesla, Inc.",Consumer Cyclical,1490503467008,1.887,371.22427,0.1293495782321411,0.049250003,14718999552,44059000832,3.0975002912745544,1.3605913301063142,0.1034796625857129,2.0487501456372774,1.5487501456372772,3.0975002912745544,0.1086498834272376,0.0952380952380952,0.0666666666666666,0.0833333333333333,18.374363739365076,5.249818211247169,52.14285714285695,0.7,6.17624052520949,0.85,0.0,0.0,25.324110221132447,25.68078516506817
TSLA_2026,2026-12-31,Auto Manufacturers,,104309704294.4,11133180067.84,14718999552.0,44059000832.0,14224050585.6,0,0.15,0,0,142240505856.0,113792404684.8,88118001664,28448101171.2,588759982.08,14224050585.6,9482700390.4,47413501952.0,TSLA,"Tesla, Inc.",Consumer Cyclical,1490503467008,1.887,371.22427,0.1293495782321411,0.049250003,14718999552,44059000832,3.0975002912745544,1.3220840283108526,0.1034796625857129,2.0487501456372774,1.5487501456372772,3.0975002912745544,0.1067319684505873,0.0909090909090909,0.0666666666666666,0.0833333333333333,18.9095393822592,5.402725537788349,49.77272727272709,0.7333333333333334,6.216883991476325,0.85,0.0,0.0,25.370630236766885,25.68078516506817
ADBE_2024,2024-12-31,Software - Application,,23768999936.0,9242000384.0,6656000000.0,6597000192.0,3565349990.4,0,0.15,0,1,35653499904.0,28522799923.2,13194000384,7130699980.8,266240000.0,3565349990.4,2376899993.6,11884499968.0,ADBE,Adobe Inc.,Technology,112766656512,1.515,16.131138,0.2333571745383283,0.55426,6656000000,6597000192,1.850309285136934,0.7201904050472715,0.1866857396306626,1.425154642568467,0.925154642568467,1.8503092851369336,0.3888257986825214,0.0999999999999999,0.0666666666666666,0.0833333333333333,34.71304230769218,9.91801208791208,54.74999999999916,0.6666666666666666,4.67991594889642,0.85,0.0,0.0,23.891648044947114,24.297113153041256
ADBE_2025,2025-12-31,Software - Application,,24957449932.8,9519260395.52,6656000000.0,6597000192.0,3565349990.4,0,0.15,0,0,35653499904.0,28522799923.2,13194000384,7130699980.8,266240000.0,3565349990.4,2376899993.6,11884499968.0,ADBE,Adobe Inc.,Technology,112766656512,1.515,16.131138,0.2333571745383283,0.55426,6656000000,6597000192,1.850309285136934,0.6992139854827878,0.1866857396306626,1.425154642568467,0.925154642568467,1.8503092851369336,0.3814195929933305,0.0952380952380952,0.0666666666666666,0.0833333333333333,35.75443357692294,10.21555245054944,52.14285714285639,0.7,4.738911784942799,0.85,0.0,0.0,23.940438209114543,24.297113153041256
ADBE_2026,2026-12-31,Software - Application,,26145899929.6,9796520407.04,6656000000.0,6597000192.0,3565349990.4,0,0.15,0,0,35653499904.0,28522799923.2,13194000384,7130699980.8,266240000.0,3565349990.4,2376899993.6,11884499968.0,ADBE,Adobe Inc.,Technology,112766656512,1.515,16.131138,0.2333571745383283,0.55426,6656000000,6597000192,1.850309285136934,0.6794249104219542,0.1866857396306626,1.425154642568467,0.925154642568467,1.8503092851369336,0.3746866787304297,0.0909090909090909,0.0666666666666666,0.0833333333333333,36.79582484615371,10.513092813186804,49.77272727272657,0.7333333333333334,4.797907620989178,0.85,0.0,0.0,23.98695822474761,24.297113153041256
JPM_2024,2024-12-31,Banks - Diversified,,168235008000.0,0.0,1016658001920.0,1482637049856.0,25235251200.0,0,0.01,0,1,252352512000.0,201882009600.0,2965274099712,50470502400.0,40666320076.8,25235251200.0,16823500800.0,84117504000.0,JPM,JPMorgan Chase & Co.,Financial Services,844336857088,1.053,15.50025,5.0359019307087385,0.16134001,1016658001920,1482637049856,58.752617047695566,1.01665800192e+18,4.028721544566991,29.876308523847783,29.376308523847783,58.752617047695566,0.0,0.1,0.0666666666666666,0.0833333333333333,0.0,0.0,54.74999999999988,0.6666666666666666,1.3724778298417388,0.99,0.0,0.0,25.84862769600929,26.254092804115476
JPM_2025,2025-12-31,Banks - Diversified,,176646758400.0,0.0,1016658001920.0,1482637049856.0,25235251200.0,0,0.01,0,1,252352512000.0,201882009600.0,2965274099712,50470502400.0,40666320076.8,25235251200.0,16823500800.0,84117504000.0,JPM,JPMorgan Chase & Co.,Financial Services,844336857088,1.053,15.50025,5.0359019307087385,0.16134001,1016658001920,1482637049856,58.752617047695566,1.01665800192e+18,4.028721544566991,29.876308523847783,29.376308523847783,58.752617047695566,0.0,0.0952380952380952,0.0666666666666666,0.0833333333333333,0.0,0.0,52.14285714285703,0.7,1.405811163175072,0.99,0.0,0.0,25.89741786017844,26.254092804115476
JPM_2026,2026-12-31,Banks - Diversified,,185058508800.0,0.0,1016658001920.0,1482637049856.0,25235251200.0,0,0.01,0,1,252352512000.0,201882009600.0,2965274099712,50470502400.0,40666320076.8,25235251200.0,16823500800.0,84117504000.0,JPM,JPMorgan Chase & Co.,Financial Services,844336857088,1.053,15.50025,5.0359019307087385,0.16134001,1016658001920,1482637049856,58.752617047695566,1.01665800192e+18,4.028721544566991,29.876308523847783,29.376308523847783,58.752617047695566,0.0,0.0909090909090909,0.0666666666666666,0.0833333333333333,0.0,0.0,49.77272727272717,0.7333333333333333,1.4391444965084057,0.99,0.0,0.0,25.943937875813077,26.254092804115476
BAC_2024,2024-12-31,Banks - Diversified,,107421999104.0,0.0,752695967744.0,963731980288.0,16113299865.599998,0,0.01,0,1,161132998656.0,128906398924.8,1927463960576,32226599731.2,30107838709.76,16113299865.599998,10742199910.400002,53710999552.0,BAC,Bank of America Corporation,Financial Services,401199104000,1.273,14.419948,5.8390892463228266,0.1019,752695967744,963731980288,59.80972167876392,7.52695967744e+17,4.671271397058261,30.40486083938196,29.90486083938196,59.80972167876392,0.0,0.1,0.0666666666666666,0.0833333333333333,0.0,0.0,54.74999999999981,0.6666666666666666,1.356089084219972,0.99,0.0,0.0,25.40003083142557,25.805495939530637
BAC_2025,2025-12-31,Banks - Diversified,,112793099059.2,0.0,752695967744.0,963731980288.0,16113299865.599998,0,0.01,0,1,161132998656.0,128906398924.8,1927463960576,32226599731.2,30107838709.76,16113299865.599998,10742199910.400002,53710999552.0,BAC,Bank of America Corporation,Financial Services,401199104000,1.273,14.419948,5.8390892463228266,0.1019,752695967744,963731980288,59.80972167876392,7.52695967744e+17,4.671271397058261,30.40486083938196,29.90486083938196,59.80972167876392,0.0,0.0952380952380952,0.0666666666666666,0.0833333333333333,0.0,0.0,52.14285714285696,0.7000000000000001,1.3894224175533054,0.99,0.0,0.0,25.44882099559456,25.805495939530637
BAC_2026,2026-12-31,Banks - Diversified,,118164199014.4,0.0,752695967744.0,963731980288.0,16113299865.599998,0,0.01,0,1,161132998656.0,128906398924.8,1927463960576,32226599731.2,30107838709.76,16113299865.599998,10742199910.400002,53710999552.0,BAC,Bank of America Corporation,Financial Services,401199104000,1.273,14.419948,5.8390892463228266,0.1019,752695967744,963731980288,59.80972167876392,7.52695967744e+17,4.671271397058261,30.40486083938196,29.90486083938196,59.80972167876392,0.0,0.0909090909090909,0.0666666666666666,0.0833333333333333,0.0,0.0,49.7727272727271,0.7333333333333334,1.4227557508866386,0.99,0.0,0.0,25.49534101122905,25.805495939530637
WFC_2024,2024-12-31,Banks - Diversified,,80041000960.0,0.0,425721987072.0,596073971712.0,12006150144.0,0,0.01,0,1,120061501440.0,96049201152.0,1192147943424,24012300288.0,17028879482.88,12006150144.0,8004100096.0,40020500480.0,WFC,Wells Fargo & Company,Financial Services,288827179008,1.062,14.698083,4.432332408452679,0.11732,425721987072,596073971712,49.64738609485775,4.25721987072e+17,3.545865926762143,25.32369304742888,24.82369304742888,49.647386094857744,0.0,0.1,0.0666666666666666,0.0833333333333333,0.0,0.0,54.74999999999975,0.6666666666666666,1.3887022417788666,0.99,0.0,0.0,25.10580485234337,25.51126996044737
WFC_2025,2025-12-31,Banks - Diversified,,84043051008.0,0.0,425721987072.0,596073971712.0,12006150144.0,0,0.01,0,1,120061501440.0,96049201152.0,1192147943424,24012300288.0,17028879482.88,12006150144.0,8004100096.0,40020500480.0,WFC,Wells Fargo & Company,Financial Services,288827179008,1.062,14.698083,4.432332408452679,0.11732,425721987072,596073971712,49.64738609485775,4.25721987072e+17,3.545865926762143,25.32369304742888,24.82369304742888,49.647386094857744,0.0,0.0952380952380952,0.0666666666666666,0.0833333333333333,0.0,0.0,52.14285714285691,0.7,1.4220355751121998,0.99,0.0,0.0,25.154595016512204,25.51126996044737
WFC_2026,2026-12-31,Banks - Diversified,,88045101056.0,0.0,425721987072.0,596073971712.0,12006150144.0,0,0.01,0,1,120061501440.0,96049201152.0,1192147943424,24012300288.0,17028879482.88,12006150144.0,8004100096.0,40020500480.0,WFC,Wells Fargo & Company,Financial Services,288827179008,1.062,14.698083,4.432332408452679,0.11732,425721987072,596073971712,49.64738609485775,4.25721987072e+17,3.545865926762143,25.32369304742888,24.82369304742888,49.647386094857744,0.0,0.0909090909090909,0.0666666666666666,0.0833333333333333,0.0,0.0,49.77272727272706,0.7333333333333333,1.455368908445533,0.99,0.0,0.0,25.20111503214656,25.51126996044737
GS_2024,2024-12-31,Capital Markets,,59396001792.0,0.0,661000028160.0,821000011776.0,8909400268.8,0,0.15,0,1,89094002688.0,71275202150.4,1642000023552,17818800537.6,26440001126.4,8909400268.8,5939600179.200001,29698000896.0,GS,"The Goldman Sachs Group, Inc.",Financial Services,269545881600,1.311,17.360304,9.273913061168225,0.13885,661000028160,821000011776,92.14986272993885,6.6100002816e+17,7.419130448934578,46.574931364969416,46.074931364969416,92.1498627299388,0.0,0.1,0.0666666666666666,0.0833333333333333,0.0,0.0,54.74999999999966,0.6666666666666666,1.3180309422113292,0.85,0.0,0.0,24.807492751167445,25.212957859269995
GS_2025,2025-12-31,Capital Markets,,62365801881.600006,0.0,661000028160.0,821000011776.0,8909400268.8,0,0.15,0,1,89094002688.0,71275202150.4,1642000023552,17818800537.6,26440001126.4,8909400268.8,5939600179.200001,29698000896.0,GS,"The Goldman Sachs Group, Inc.",Financial Services,269545881600,1.311,17.360304,9.273913061168225,0.13885,661000028160,821000011776,92.14986272993885,6.6100002816e+17,7.419130448934578,46.574931364969416,46.074931364969416,92.1498627299388,0.0,0.0952380952380952,0.0666666666666666,0.0833333333333333,0.0,0.0,52.142857142856826,0.7000000000000001,1.3513642755446624,0.85,0.0,0.0,24.856282915336077,25.212957859269995
GS_2026,2026-12-31,Capital Markets,,65335601971.200005,0.0,661000028160.0,821000011776.0,8909400268.8,0,0.15,0,1,89094002688.0,71275202150.4,1642000023552,17818800537.6,26440001126.4,8909400268.8,5939600179.200001,29698000896.0,GS,"The Goldman Sachs Group, Inc.",Financial Services,269545881600,1.311,17.360304,9.273913061168225,0.13885,661000028160,821000011776,92.14986272993885,6.6100002816e+17,7.419130448934578,46.574931364969416,46.074931364969416,92.1498627299388,0.0,0.0909090909090909,0.0666666666666666,0.0833333333333333,0.0,0.0,49.77272727272698,0.7333333333333334,1.384697608877996,0.85,0.0,0.0,24.90280293097024,25.212957859269995
MS_2024,2024-12-31,Capital Markets,,70296002560.0,0.0,467027984384.0,570777010176.0,10544400384.0,0,0.15,0,1,105444003840.0,84355203072.0,1141554020352,21088800768.0,18681119375.36,10544400384.0,7029600256.0,35148001280.0,MS,Morgan Stanley,Financial Services,279464148992,1.179,17.205479,5.536445499222803,0.15729,467027984384,570777010176,54.13081724799573,4.67027984384e+17,4.429156399378242,27.565408623997865,27.065408623997865,54.13081724799572,0.0,0.1,0.0666666666666666,0.0833333333333333,0.0,0.0,54.74999999999971,0.6666666666666666,1.361706115127036,0.85,0.0,0.0,24.975980771571614,25.381445879675034
MS_2025,2025-12-31,Capital Markets,,73810802688.0,0.0,467027984384.0,570777010176.0,10544400384.0,0,0.15,0,1,105444003840.0,84355203072.0,1141554020352,21088800768.0,18681119375.36,10544400384.0,7029600256.0,35148001280.0,MS,Morgan Stanley,Financial Services,279464148992,1.179,17.205479,5.536445499222803,0.15729,467027984384,570777010176,54.13081724799573,4.67027984384e+17,4.429156399378242,27.565408623997865,27.065408623997865,54.13081724799572,0.0,0.0952380952380952,0.0666666666666666,0.0833333333333333,0.0,0.0,52.14285714285688,0.7,1.3950394484603694,0.85,0.0,0.0,25.024770935740367,25.381445879675034
MS_2026,2026-12-31,Capital Markets,,77325602816.0,0.0,467027984384.0,570777010176.0,10544400384.0,0,0.15,0,1,105444003840.0,84355203072.0,1141554020352,21088800768.0,18681119375.36,10544400384.0,7029600256.0,35148001280.0,MS,Morgan Stanley,Financial Services,279464148992,1.179,17.205479,5.536445499222803,0.15729,467027984384,570777010176,54.13081724799573,4.67027984384e+17,4.429156399378242,27.565408623997865,27.065408623997865,54.13081724799572,0.0,0.0909090909090909,0.0666666666666666,0.0833333333333333,0.0,0.0,49.77272727272703,0.7333333333333333,1.4283727817937026,0.85,0.0,0.0,25.07129095137465,25.381445879675034
C_2024,2024-12-31,Banks - Diversified,,75716001792.0,0.0,715803000832.0,1242913046528.0,11357400268.8,0,0.01,0,1,113574002688.0,90859202150.4,2485826093056,22714800537.6,28632120033.28,11357400268.8,7571600179.200001,37858000896.0,C,Citigroup Inc.,Financial Services,207089664000,1.141,16.55794,7.878156355006566,0.06831,715803000832,1242913046528,109.43640420443892,7.15803000832e+17,6.302525084005253,55.218202102219465,54.718202102219465,109.4364042044389,0.0,0.1,0.0666666666666666,0.0833333333333333,0.0,0.0,54.74999999999972,0.6666666666666666,1.3294932840835745,0.99,0.0,0.0,25.05025535937098,25.45572046747474
